| end of split   7 / 18 | epoch   3 | time:  7.60s | valid loss  2.52 | valid ppl    12.48 | learning rate 20.0000
| end of split   8 / 18 | epoch   3 | time:  7.93s | valid loss  2.40 | valid ppl    11.06 | learning rate 20.0000
| end of split   9 / 18 | epoch   3 | time:  8.51s | valid loss  2.53 | valid ppl    12.50 | learning rate 20.0000
| end of split  10 / 18 | epoch   3 | time:  7.37s | valid loss  2.43 | valid ppl    11.39 | learning rate 20.0000
| end of split  11 / 18 | epoch   3 | time:  7.19s | valid loss  2.39 | valid ppl    10.89 | learning rate 20.0000
| end of split  12 / 18 | epoch   3 | time:  5.55s | valid loss  2.34 | valid ppl    10.42 | learning rate 20.0000
| end of split  13 / 18 | epoch   3 | time:  8.16s | valid loss  2.41 | valid ppl    11.16 | learning rate 20.0000
| end of split  14 / 18 | epoch   3 | time:  8.02s | valid loss  2.42 | valid ppl    11.25 | learning rate 20.0000
| end of split  15 / 18 | epoch   3 | time:  8.01s | valid loss  2.35 | valid ppl    10.47 | learning rate 20.0000
| end of split  16 / 18 | epoch   3 | time:  7.18s | valid loss  2.30 | valid ppl     9.93 | learning rate 20.0000
| end of split  17 / 18 | epoch   3 | time:  7.07s | valid loss  2.28 | valid ppl     9.78 | learning rate 20.0000
| end of split  18 / 18 | epoch   3 | time:  7.56s | valid loss  2.30 | valid ppl    10.00 | learning rate 20.0000
| end of split   1 / 18 | epoch   4 | time:  7.42s | valid loss  2.32 | valid ppl    10.21 | learning rate 20.0000
| end of split   2 / 18 | epoch   4 | time:  7.48s | valid loss  2.23 | valid ppl     9.33 | learning rate 20.0000
| end of split   3 / 18 | epoch   4 | time:  6.57s | valid loss  2.31 | valid ppl    10.07 | learning rate 20.0000
| end of split   4 / 18 | epoch   4 | time:  7.14s | valid loss  2.28 | valid ppl     9.82 | learning rate 20.0000
| end of split   5 / 18 | epoch   4 | time:  7.07s | valid loss  2.28 | valid ppl     9.81 | learning rate 20.0000
| end of split   6 / 18 | epoch   4 | time:  7.46s | valid loss  2.27 | valid ppl     9.65 | learning rate 20.0000
| end of split   7 / 18 | epoch   4 | time:  7.89s | valid loss  2.29 | valid ppl     9.86 | learning rate 20.0000
| end of split   8 / 18 | epoch   4 | time:  8.60s | valid loss  2.29 | valid ppl     9.89 | learning rate 20.0000
| end of split   9 / 18 | epoch   4 | time:  7.58s | valid loss  2.31 | valid ppl    10.03 | learning rate 20.0000
| end of split  10 / 18 | epoch   4 | time:  8.49s | valid loss  2.33 | valid ppl    10.29 | learning rate 20.0000
| end of split  11 / 18 | epoch   4 | time:  7.41s | valid loss  2.24 | valid ppl     9.41 | learning rate 20.0000
| end of split  12 / 18 | epoch   4 | time:  6.97s | valid loss  2.24 | valid ppl     9.37 | learning rate 20.0000
| end of split  13 / 18 | epoch   4 | time:  5.56s | valid loss  2.19 | valid ppl     8.96 | learning rate 20.0000
| end of split  14 / 18 | epoch   4 | time:  7.24s | valid loss  2.23 | valid ppl     9.35 | learning rate 20.0000
| end of split  15 / 18 | epoch   4 | time:  7.45s | valid loss  2.15 | valid ppl     8.54 | learning rate 20.0000
| end of split  16 / 18 | epoch   4 | time:  8.87s | valid loss  2.24 | valid ppl     9.41 | learning rate 20.0000
| end of split  17 / 18 | epoch   4 | time: 10.24s | valid loss  2.18 | valid ppl     8.83 | learning rate 20.0000
| end of split  18 / 18 | epoch   4 | time: 12.53s | valid loss  2.20 | valid ppl     8.98 | learning rate 20.0000
| end of split   1 / 18 | epoch   5 | time: 11.12s | valid loss  2.25 | valid ppl     9.44 | learning rate 20.0000
| end of split   2 / 18 | epoch   5 | time: 12.19s | valid loss  2.32 | valid ppl    10.13 | learning rate 20.0000
| end of split   3 / 18 | epoch   5 | time: 13.07s | valid loss  2.31 | valid ppl    10.04 | learning rate 20.0000
| end of split   4 / 18 | epoch   5 | time: 10.01s | valid loss  2.18 | valid ppl     8.84 | learning rate 20.0000
| end of split   5 / 18 | epoch   5 | time:  7.33s | valid loss  2.18 | valid ppl     8.86 | learning rate 20.0000
| end of split   6 / 18 | epoch   5 | time:  7.38s | valid loss  2.22 | valid ppl     9.18 | learning rate 20.0000
| end of split   7 / 18 | epoch   5 | time:  7.15s | valid loss  2.12 | valid ppl     8.32 | learning rate 20.0000
| end of split   8 / 18 | epoch   5 | time:  7.93s | valid loss  2.15 | valid ppl     8.63 | learning rate 20.0000
| end of split   9 / 18 | epoch   5 | time:  8.08s | valid loss  2.14 | valid ppl     8.47 | learning rate 20.0000
| end of split  10 / 18 | epoch   5 | time:  7.50s | valid loss  2.14 | valid ppl     8.49 | learning rate 20.0000
| end of split  11 / 18 | epoch   5 | time:  7.87s | valid loss  2.10 | valid ppl     8.18 | learning rate 20.0000
| end of split  12 / 18 | epoch   5 | time:  8.33s | valid loss  2.10 | valid ppl     8.19 | learning rate 20.0000
| end of split  13 / 18 | epoch   5 | time:  8.23s | valid loss  2.12 | valid ppl     8.29 | learning rate 20.0000
| end of split  14 / 18 | epoch   5 | time:  8.64s | valid loss  2.12 | valid ppl     8.35 | learning rate 20.0000
| end of split  15 / 18 | epoch   5 | time:  7.14s | valid loss  2.16 | valid ppl     8.68 | learning rate 20.0000
| end of split  16 / 18 | epoch   5 | time:  7.72s | valid loss  2.17 | valid ppl     8.75 | learning rate 20.0000
| end of split  17 / 18 | epoch   5 | time:  7.32s | valid loss  2.13 | valid ppl     8.38 | learning rate 20.0000
| end of split  18 / 18 | epoch   5 | time:  7.94s | valid loss  2.11 | valid ppl     8.21 | learning rate 20.0000
| end of split   1 / 18 | epoch   6 | time:  7.09s | valid loss  2.11 | valid ppl     8.21 | learning rate 20.0000
| end of split   2 / 18 | epoch   6 | time:  6.73s | valid loss  2.19 | valid ppl     8.96 | learning rate 20.0000
| end of split   3 / 18 | epoch   6 | time:  7.97s | valid loss  2.14 | valid ppl     8.47 | learning rate 20.0000
| end of split   4 / 18 | epoch   6 | time:  7.66s | valid loss  2.18 | valid ppl     8.81 | learning rate 20.0000
| end of split   5 / 18 | epoch   6 | time:  8.41s | valid loss  2.00 | valid ppl     7.36 | learning rate 5.0000
| end of split   6 / 18 | epoch   6 | time:  9.62s | valid loss  1.98 | valid ppl     7.26 | learning rate 5.0000
| end of split   7 / 18 | epoch   6 | time:  8.93s | valid loss  1.98 | valid ppl     7.25 | learning rate 5.0000
| end of split   8 / 18 | epoch   6 | time:  9.12s | valid loss  1.97 | valid ppl     7.14 | learning rate 5.0000
| end of split   9 / 18 | epoch   6 | time:  8.95s | valid loss  1.93 | valid ppl     6.90 | learning rate 5.0000
| end of split  10 / 18 | epoch   6 | time: 10.62s | valid loss  1.95 | valid ppl     7.03 | learning rate 5.0000
| end of split  11 / 18 | epoch   6 | time:  8.63s | valid loss  1.95 | valid ppl     7.03 | learning rate 5.0000
| end of split  12 / 18 | epoch   6 | time:  8.19s | valid loss  1.93 | valid ppl     6.89 | learning rate 5.0000
| end of split  13 / 18 | epoch   6 | time:  6.50s | valid loss  1.93 | valid ppl     6.86 | learning rate 5.0000
| end of split  14 / 18 | epoch   6 | time:  9.17s | valid loss  1.93 | valid ppl     6.88 | learning rate 5.0000
| end of split  15 / 18 | epoch   6 | time:  8.56s | valid loss  1.93 | valid ppl     6.89 | learning rate 5.0000
| end of split  16 / 18 | epoch   6 | time:  9.77s | valid loss  1.94 | valid ppl     6.92 | learning rate 5.0000
| end of split  17 / 18 | epoch   6 | time:  9.19s | valid loss  1.92 | valid ppl     6.85 | learning rate 5.0000
| end of split  18 / 18 | epoch   6 | time:  9.80s | valid loss  1.92 | valid ppl     6.80 | learning rate 5.0000
| end of split   1 / 18 | epoch   7 | time: 10.37s | valid loss  1.92 | valid ppl     6.80 | learning rate 5.0000
| end of split   2 / 18 | epoch   7 | time:  8.84s | valid loss  1.91 | valid ppl     6.76 | learning rate 5.0000
| end of split   3 / 18 | epoch   7 | time:  8.25s | valid loss  1.93 | valid ppl     6.91 | learning rate 5.0000
| end of split   4 / 18 | epoch   7 | time:  8.91s | valid loss  1.95 | valid ppl     7.02 | learning rate 5.0000
| end of split   5 / 18 | epoch   7 | time:  9.60s | valid loss  1.94 | valid ppl     6.92 | learning rate 5.0000
| end of split   6 / 18 | epoch   7 | time:  9.74s | valid loss  1.95 | valid ppl     7.02 | learning rate 5.0000
| end of split   7 / 18 | epoch   7 | time:  8.29s | valid loss  1.97 | valid ppl     7.15 | learning rate 5.0000
| end of split   8 / 18 | epoch   7 | time:  7.73s | valid loss  1.96 | valid ppl     7.06 | learning rate 5.0000
| end of split   9 / 18 | epoch   7 | time:  7.57s | valid loss  1.97 | valid ppl     7.16 | learning rate 5.0000
| end of split  10 / 18 | epoch   7 | time:  7.30s | valid loss  1.95 | valid ppl     7.05 | learning rate 5.0000
| end of split  11 / 18 | epoch   7 | time: 10.14s | valid loss  1.96 | valid ppl     7.11 | learning rate 5.0000
| end of split  12 / 18 | epoch   7 | time:  7.74s | valid loss  1.94 | valid ppl     6.98 | learning rate 5.0000
| end of split  13 / 18 | epoch   7 | time:  7.66s | valid loss  1.94 | valid ppl     6.96 | learning rate 5.0000
| end of split  14 / 18 | epoch   7 | time:  8.34s | valid loss  1.92 | valid ppl     6.83 | learning rate 1.2500
| end of split  15 / 18 | epoch   7 | time:  8.37s | valid loss  1.91 | valid ppl     6.79 | learning rate 1.2500
| end of split  16 / 18 | epoch   7 | time:  7.68s | valid loss  1.90 | valid ppl     6.68 | learning rate 1.2500
| end of split  17 / 18 | epoch   7 | time:  7.42s | valid loss  1.90 | valid ppl     6.69 | learning rate 1.2500
| end of split  18 / 18 | epoch   7 | time:  5.75s | valid loss  1.90 | valid ppl     6.66 | learning rate 1.2500
| end of split   1 / 18 | epoch   8 | time:  7.40s | valid loss  1.90 | valid ppl     6.67 | learning rate 1.2500
| end of split   2 / 18 | epoch   8 | time:  7.69s | valid loss  1.90 | valid ppl     6.69 | learning rate 1.2500
| end of split   3 / 18 | epoch   8 | time:  8.50s | valid loss  1.91 | valid ppl     6.74 | learning rate 1.2500
| end of split   4 / 18 | epoch   8 | time:  8.17s | valid loss  1.91 | valid ppl     6.72 | learning rate 1.2500
| end of split   5 / 18 | epoch   8 | time:  7.23s | valid loss  1.91 | valid ppl     6.72 | learning rate 1.2500
| end of split   6 / 18 | epoch   8 | time:  7.29s | valid loss  1.89 | valid ppl     6.63 | learning rate 1.2500
| end of split   7 / 18 | epoch   8 | time:  5.91s | valid loss  1.89 | valid ppl     6.64 | learning rate 1.2500
| end of split   8 / 18 | epoch   8 | time:  7.72s | valid loss  1.90 | valid ppl     6.67 | learning rate 1.2500
| end of split   9 / 18 | epoch   8 | time:  8.01s | valid loss  1.90 | valid ppl     6.70 | learning rate 1.2500
| end of split  10 / 18 | epoch   8 | time:  8.04s | valid loss  1.91 | valid ppl     6.74 | learning rate 1.2500
| end of split  11 / 18 | epoch   8 | time:  7.73s | valid loss  1.90 | valid ppl     6.65 | learning rate 1.2500
| end of split  12 / 18 | epoch   8 | time:  8.04s | valid loss  1.89 | valid ppl     6.64 | learning rate 1.2500
| end of split  13 / 18 | epoch   8 | time:  7.43s | valid loss  1.89 | valid ppl     6.64 | learning rate 1.2500
| end of split  14 / 18 | epoch   8 | time:  7.54s | valid loss  1.90 | valid ppl     6.68 | learning rate 1.2500
| end of split  15 / 18 | epoch   8 | time:  7.12s | valid loss  1.90 | valid ppl     6.71 | learning rate 1.2500
| end of split  16 / 18 | epoch   8 | time:  8.63s | valid loss  1.90 | valid ppl     6.72 | learning rate 1.2500
| end of split  17 / 18 | epoch   8 | time:  6.95s | valid loss  1.91 | valid ppl     6.75 | learning rate 1.2500
| end of split  18 / 18 | epoch   8 | time:  7.85s | valid loss  1.91 | valid ppl     6.75 | learning rate 0.3125
| end of split   1 / 18 | epoch   9 | time:  7.21s | valid loss  1.91 | valid ppl     6.76 | learning rate 0.3125
| end of split   2 / 18 | epoch   9 | time:  7.66s | valid loss  1.91 | valid ppl     6.75 | learning rate 0.3125
| end of split   3 / 18 | epoch   9 | time:  9.80s | valid loss  1.91 | valid ppl     6.74 | learning rate 0.3125
| end of split   4 / 18 | epoch   9 | time:  9.00s | valid loss  1.91 | valid ppl     6.73 | learning rate 0.3125
| end of split   5 / 18 | epoch   9 | time:  8.57s | valid loss  1.91 | valid ppl     6.72 | learning rate 0.3125
| end of split   6 / 18 | epoch   9 | time: 11.10s | valid loss  1.90 | valid ppl     6.71 | learning rate 0.3125
| end of split   7 / 18 | epoch   9 | time: 10.86s | valid loss  1.90 | valid ppl     6.71 | learning rate 0.3125
| end of split   8 / 18 | epoch   9 | time: 10.60s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.3125
| end of split   9 / 18 | epoch   9 | time: 10.12s | valid loss  1.90 | valid ppl     6.70 | learning rate 0.3125
| end of split  10 / 18 | epoch   9 | time: 11.06s | valid loss  1.90 | valid ppl     6.71 | learning rate 0.3125
| end of split  11 / 18 | epoch   9 | time:  8.80s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.0781
| end of split  12 / 18 | epoch   9 | time:  8.21s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.0781
| end of split  13 / 18 | epoch   9 | time: 10.40s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.0781
| end of split  14 / 18 | epoch   9 | time:  9.52s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.0781
| end of split  15 / 18 | epoch   9 | time:  9.04s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.0781
| end of split  16 / 18 | epoch   9 | time:  8.63s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.0781
| end of split  17 / 18 | epoch   9 | time:  8.44s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0781
| end of split  18 / 18 | epoch   9 | time:  9.53s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0781
| end of split   1 / 18 | epoch  10 | time:  9.75s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0781
| end of split   2 / 18 | epoch  10 | time:  7.72s | valid loss  1.90 | valid ppl     6.68 | learning rate 0.0781
| end of split   3 / 18 | epoch  10 | time:  8.34s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0781
| end of split   4 / 18 | epoch  10 | time:  8.72s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split   5 / 18 | epoch  10 | time:  8.80s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split   6 / 18 | epoch  10 | time:  9.30s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split   7 / 18 | epoch  10 | time:  9.30s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split   8 / 18 | epoch  10 | time:  6.57s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split   9 / 18 | epoch  10 | time:  9.24s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split  10 / 18 | epoch  10 | time:  9.65s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split  11 / 18 | epoch  10 | time:  8.33s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split  12 / 18 | epoch  10 | time:  8.35s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split  13 / 18 | epoch  10 | time:  8.64s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split  14 / 18 | epoch  10 | time:  8.54s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0195
| end of split  15 / 18 | epoch  10 | time:  8.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split  16 / 18 | epoch  10 | time:  8.02s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split  17 / 18 | epoch  10 | time:  7.83s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split  18 / 18 | epoch  10 | time:  7.31s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   1 / 18 | epoch  11 | time:  8.87s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   2 / 18 | epoch  11 | time:  7.80s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   3 / 18 | epoch  11 | time:  7.58s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   4 / 18 | epoch  11 | time:  7.08s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   5 / 18 | epoch  11 | time:  6.11s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   6 / 18 | epoch  11 | time:  7.64s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   7 / 18 | epoch  11 | time:  8.85s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0049
| end of split   8 / 18 | epoch  11 | time:  8.72s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
| end of split   9 / 18 | epoch  11 | time:  8.58s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
| end of split  10 / 18 | epoch  11 | time:  8.50s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
| end of split  11 / 18 | epoch  11 | time:  7.72s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
| end of split  12 / 18 | epoch  11 | time:  7.39s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
| end of split  13 / 18 | epoch  11 | time:  7.98s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
| end of split  14 / 18 | epoch  11 | time:  8.74s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
| end of split  15 / 18 | epoch  11 | time:  8.08s | valid loss  1.90 | valid ppl     6.67 | learning rate 0.0012
